Codigo_new,Comentarios_ES,category_id,length_split,length_letters,CleanComment
FUERA,!? L! Kn!,2,3,9,litr kn
FUERA,hbia den,2,2,8,hbi dar
FUERA,jgbmi!,2,1,6,jgbmi
FUERA,foIIa q,2,2,7,foii q
FUERA,suicidio,2,1,8,suicidi
INSTALACIONES,que en los passillos no Haya tantabgentebsin box. pro Igualmente muy bien,3,12,73,passill tantabgentebsin box pro igual bien
INSTALACIONES,"Es un poco ruidoso, té enterao de todo lo que le pasa al paciente de al lado",3,17,76,ruidos te entera pas pacient lad
INSTALACIONES,en las corientes miedo que aveces respiramos los pacientes aire sin renovar,3,12,75,corient mied avez respir pacient air renov
INSTALACIONES,Poner el codigo del wifi en la sala de espers y Poner papel para los niños,3,16,74,pon codig wifi sal espers pon papel nin
INSTALACIONES,Estaría muy bien que el hospital tuviera un lugar para comprar prensa escrita.,3,13,78,bien hospital lug compr prens escrib
INSTALACIONES,sacar las ventanas tapadas,3,4,26,sac ventan tap
INSTALACIONES,"los directorios del hospital, m ha costado encontrar la consulta",3,10,64,directori hospital metr cost encontr consult
INSTALACIONES,"comida y con las instalaciones, instalaciones",3,6,45,com instal instal
INSTALACIONES,en cambiar los cubiertos miedo Otros mas seguros. Gracias,3,9,57,cambi cubr mied mas segur graci
INSTALACIONES,ampliar la sala donde esperan Los enfermos el Resultado,3,9,55,ampli sal esper enferm result
INSTALACIONES,ampliar el espacio y hacer salas para niños como san juan de diez,3,13,65,ampli espaci hac sal nin sant juan diez
INSTALACIONES,en la sala de espera la parte de pintar o d e niños,3,13,51,sal esper part pint d nin
INSTALACIONES,Servicio mas comodo y mas ligero,3,6,32,servici mas comod mas liger
INSTALACIONES,maàquina de turno .Está estropeada,3,5,34,maaquin turn  est estrop
INSTALACIONES,faltan sillas en la sala de Esera,3,7,33,falt sill sal eser
INSTALACIONES,en todo sobre todo sala de espera,3,7,33,sal esper
INSTALACIONES,menos retrasos y alguien presente ala recepcion de radio,3,9,56,men retras algui present ala recepcion radi
INSTALACIONES,la falta de Amábar! idad de auxiliares de enfermería,3,9,52,falt amab idad auxili enferm
INSTALACIONES,Mejora las salas de espera y los tiempos de resultados,3,10,54,mejor sal esper tiemp result
INSTALACIONES,no se puede tardar tanto en dar los Resultados de una Rx,3,12,56,pod tard dar result rx
INSTALACIONES,mu Aburria la sala de espera,3,6,28,mu aburri sal esper
INSTALACIONES,pero sillas en la sala de espera,3,7,32,sill sal esper
INSTALACIONES,modernizar las instalaciones,3,3,28,moderniz instal
INSTALACIONES,pero sillas en sala de espera,3,6,29,sill sal esper
INSTALACIONES,En dejar las máquinas de controlar las visitas me gusta el trato humano gracias,3,14,79,dej maquin control visit gust trat human graci
INSTALACIONES,en las máquinas expendedoras Poner una máquina de cambio de billetes a monedas,3,13,78,maquin expendedor pon maquin cambi billet moned
INSTALACIONES,poco Espacios para los pacientes con la construccion de las Nuevas instalaciones,3,12,80,espaci pacient construccion nuev instal
INSTALACIONES,en que se nos atienda Cuando estamos en Proceso y no Cuando se nos Haya Pasado,3,16,78,atend proces pas
INSTALACIONES,"Poner otra pantalla para ver las citas, en la parte derecha de la sala no se viene",3,17,82,pon pantall ver cit part derech sal ven
INSTALACIONES,falta televisión en las zonas donde se visitan los niños \ a,3,12,60,falt television zon visit nin
INSTALACIONES,con la mmaquina los tikets,3,5,26,mmaquin tikets
INSTALACIONES,consulta 70 al menos pongan sillas somos personas no muebles,3,10,60,consult    men pon sill person muebl
INSTALACIONES,muy canbiada las intalacioned,3,4,29,canbi intalacion
INSTALACIONES,los sillones son un poco viejos,3,6,31,sillon viej
INSTALACIONES,la máquina de tickets esta ruta,3,6,31,maquin ticket rut
INSTALACIONES,"orientación en el hospital, dificil Encontrar algunas consultas",3,8,63,orient hospital dificil encontr consult
INSTALACIONES,"Más recursos de personales y materiales, así como mejora instalaciones",3,10,70,recurs personal material asir mejor instal
INSTALACIONES,orientación interior es un edificio mui grandebmuchas gracias,3,8,61,orient interior edifici mui grandebmuch graci
INSTALACIONES,"informaciom medica En un lugar privado, no en el pasillo ni en el box",3,14,69,informaciom medic lug priv pasill box
INSTALACIONES,La luz un poco mas suave😃.,3,6,26,luz mas suav
INSTALACIONES,una recepcion sólo se muy poco,3,6,30,recepcion sol
INSTALACIONES,"las indicaciones / señalizacion del hospital, es un poco laberíntico",3,10,68,indic senalizacion hospital laberint
INSTALACIONES,sala mejoral sala de espera,3,5,27,sal mejoral sal esper
INSTALACIONES,el tiempo para dar los Resultados si Mejoras esto sereis el mejor hospital💩-💎🏋,3,13,78,tiemp dar result si mejor sereis mejor hospital
INSTALACIONES,Mas espacio en salas de espera,3,6,30,mas espaci sal esper
INSTALACIONES,todo se antiguo y estado deplorable. falta inversión en el centro.,3,11,66,antigu deplor falt inversion centr
INSTALACIONES,muy aburrida la sala podrias Poner algo para distraernos aunquesea,3,10,66,aburr sal podri pon distr aunquese
INSTALACIONES,sala de es0era en BBOX Demasiado pequeña. Mucha gente tosiendo.,3,10,63,sal es er bbox demasi pequen gent tos
INSTALACIONES,"intimidad en los box, sillas pero confortables para largas esperas",3,10,66,intimid box sill confort larg esper
INSTALACIONES,las sillas de la sala de espera podrían ser más cómodos,3,11,55,sill sal esper pod ser comod
INSTALACIONES,sillas de baño para los pacientes a la horade ducharse,3,10,54,sill ban pacient horad duch
INSTALACIONES,comprar unos micrófonos mejores y que se escuchen mejor.,3,9,56,compr microfon mejor escuch mejor
INSTALACIONES,"hospital muy antiguo, hay que mejor las instalaciones",3,8,53,hospital antigu mejor instal
INSTALACIONES,"lenceria, ropa del paciente sobre todo almohadas q son muy incomodas",3,11,68,lenceri rop pacient almoh q incomod
INSTALACIONES,"la poca movillidad de carros y sillas ruedas ,, Muchas columnas",3,11,63,movill carr sill rued column
INSTALACIONES,"En el espacio de la sala de espera, esta muy búsqueda de la puerta",3,14,66,espaci sal esper busqued puert
INSTALACIONES,la máquina de ahí no funciona,3,6,29,maquin ahi funcion
INSTALACIONES,faltaría papelería a pasillo,3,4,28,falt papel pasill
INSTALACIONES,"tiempo, y q tmb podamos hafer dibujos Buscando en safari y Mejora ee wifi",3,14,73,tiemp q tmb pod haf dibuj busc safari mejor ee wifi
INSTALACIONES,las vsitas de sillones hay k Poner mas miedo lomenos una antes de las 08:30,3,15,75,vsit sillon k pon mas mied lomen      
INSTALACIONES,la espera para el despacho 70 y Poner asientos para la MISMA.,3,12,61,esper despach    pon asient mism
INSTALACIONES,En la silla poner un pone basos para poner los basos de agua,3,13,60,sill pon pon bas pon bas agu
INSTALACIONES,mejor control en oftalmología,3,4,29,mejor control oftalmolog
INSTALACIONES,Poner televisión sala de espera,3,5,31,pon television sal esper
INSTALACIONES,que Fuera mas grande el clinico,3,6,31,mas grand clinic
INSTALACIONES, Hace calor sala enfermería en pediatría. Poner cortinas o algo similar,3,11,71,hac calor sal enferm pediatr pon cortin simil
INSTALACIONES,las sillas de la gente acompañante que pasa la noche,3,10,52,sill gent acompan pas noch
INSTALACIONES,mantenimiento instalaciones. p.ej. aire acondicionado,3,5,53,manten instal ejempl air acondicion
INSTALACIONES,no hay alcohol gel para desinfectar las manos .....,3,9,51,alcohol gel desinfect man      
INSTALACIONES,"climatización hace mucho frío sala, Spera y falta wc pl Prières preoperatorio",3,12,77,climatiz hac freir sal sper falt wc pl prier preoperatori
INSTALACIONES,las sillas de vox son matadoras se para Poner dos dias al que las eligio,3,15,72,sill vox matador pon do dias eligi
INSTALACIONES,Deben mejorarla instalaciones,3,3,29,deb mejor instal
INSTALACIONES,juntar en un solo lugar analitiv cca ecg y radiografía,3,10,54,junt sol lug analitiv cca ecg radiografi
INSTALACIONES,las pegatinas del suelo y las maqunasvk no muy bn,3,10,49,pegatin sol maqunasvk bn
INSTALACIONES,pero box paraque no a! lla pero box pra que no allq gente en los pasilos,3,16,72,box paraqu lla box pra allq gent pasil
INSTALACIONES,todo estupendo salvo las instalaciones tecermundistas,3,6,53,estupend salv instal tecermund
INSTALACIONES,sala espera. sillas fatal para espalda. muy temos de espera te hacen polvo las lumbares,3,15,87,sal esper sill fatal espald tem esper hac polv lumb
INSTALACIONES,"la puerta esta ruta, no cierra bien",3,7,35,puert rut cerr bien
INSTALACIONES,en la distribución del espacciuo,3,5,32,distribu espacciu
INSTALACIONES,Salas espera despues triaje y observación son muy Pequeñas los pacientes están uno pegado a Otro con distintas patologías.,3,19,122,sal esper despu triaj observ pequen pacient peg distint patolog
INSTALACIONES,deberían poner unas sillas en el pasillo del despacho 70. cuando se acumula gente tienes que estar de pie. hace una hora que estoy derecha,3,25,138,deb pon sill pasill despach    acumul gent pie hac hor derech
INSTALACIONES,poner un cambiador de bebes en los aseos,3,8,40,pon cambiador beb ase
INSTALACIONES,Mejores zonas comunes de familia y cafetería,3,7,44,mejor zon comun famili cafet
INSTALACIONES,en tener zona peditrica y no mezclas en todos,3,9,45,ten zon peditr mezcl
INSTALACIONES,"Al controlar el tabaco, si bien se Cierta que necesitan mayor flesividad en este tema miedo sume Enfermedades que este colilas no parece lo mas apropiadas. Sugieren zonas para poder fumar. Gracias.",3,32,197,control tabac si bien ciert necesit mayor flesiv tem mied sum enfermed colil parec mas apropi suger zon pod fum graci
INSTALACIONES,"podeis mejor en la sala de espera Poner Unos poquitos de mas juguetes para que los niños no se Abura pero, todo lo demas esta super bien ... y lo aue mejor esta para mí se como atendeis a los clientes",3,41,200,podeis mejor sal esper pon poquit mas juguet nin abur dem sup bien     aue mejor atendeis client
INSTALACIONES,las explicaciones a Enfermos y acompañantes de cualquier tipo deberian darse en un despacho o Lugar donde se respetará la privacidad y no en el box común delante de todos los demas Enfermos y acompañantes,3,35,204,explic enferm acompan cualqu tip deberi dars despach lug respet privac box comun delant dem enferm acompan
INSTALACIONES,debería ser mayor pq s rellena muy,3,7,34,deb ser mayor pq segund rellen
INSTALACIONES,"lamento muchisimo que Hayani Desaparecido los hermosos jardines, reemplazandolos miedo bloques de cemento, que Dudo mucho aportan a Nuestros Seres queridos la paz que brindaban esos hermosos jardines .........",3,29,209,lament muchisim hayani desaparec hermos jardin reemplaz mied bloqu cement dud aport ser quer paz brind hermos jardin          
INSTALACIONES,Mejora la sala de espera y sala de Enfermos,3,9,43,mejor sal esper sal enferm
INSTALACIONES,Mejores y Aumet financiacion salud publica,3,6,42,mejor aumet financiacion salud public
INSTALACIONES,"la sala de espera de pediatría, SE PARA LOS NIÑOS, pero de una vez ya me he encontrado a gente sin niños metidos alli",3,24,117,sal esper pediatr nin vez encontr gent nin met alli
INSTALACIONES,podríais arreglar los asientos pintarrajeados y sacar los chicles de debajo de las sillas. Me he hecho daño jugando al mocador.:-D,3,21,130,pod arregl asient pintarraj sac chicl debaj sill hac dan jug mocador   d
INSTALACIONES,"agrandarlo, tener mas salas y mas medicos para no esperar tanto y poner en la sala de espera una tele en cada sala",3,23,114,agrand ten mas sal mas medic esper pon sal esper tel cad sal
INSTALACIONES,no usan espadsrrapo para que no se caiga la tapadera del aire acondicionado y usar palos de cerrojo en los baños,3,21,112,usar espadsrrap caer tapader air acondicion usar pal cerroj ban
INSTALACIONES,Poner aire acondicionado en la sala de espera,3,8,45,pon air acondicion sal esper
INSTALACIONES,concretar con más claridad la sala designada.,3,7,45,concret clarid sal design
INSTALACIONES,las sillas son pésimas parece mentira tener una Herramienta tan Importante que no PUEDES si apoyar los pies,3,18,107,sill mal parec mentir ten herramient tan import pod si apoy pie
INSTALACIONES,la Macina de agua que sea de aquaserbis,3,8,39,macin agu aquaserbis
INSTALACIONES,al no tener Tanto tiempo al paciente en la zona de urgencias Cuando se le comunica q va a ser ingresada,3,21,103,ten tiemp pacient zon urgenci comunic q ir ser ingres
INSTALACIONES,"las pantallas para valorar son las mas Pequeñas de santa paloma, estaría bien que fueran mas grandes 🤔",3,18,102,pantall valor mas pequen sant palom bien mas grand  
INSTALACIONES,"Claridad en los carteles de información, traumotología no se sabe dónde está si no se ha venideras antes.",3,18,105,clarid cartel inform traumotolog sab dond si venider
INSTALACIONES,los wc han quitado uno y juntado mujeres y hombres precísamente en gastro que Tenemos Mucha urgencia y no Podemos esperar. es la,3,23,128,wc quit junt muj hombr precis gastr urgenci pod esper
INSTALACIONES,Poner pierna para la madre en pediatría,3,7,39,pon piern madr pediatr
INSTALACIONES,"Aparcamiento para todos, no solo para los jefes. Poca solidaridad para los familiares en facilitarle las visitas a los usuarios",3,20,127,aparc sol jef solidar famili facilit visit usuari
INSTALACIONES,taborets taburetes muy altos y incómodos,3,6,40,taborets taburet alto incomod
INSTALACIONES,pero rampas y accesos para sillas de ruedas,3,8,43,ramp acces sill rued
INSTALACIONES,POSIBILIDAD de acero las extracciones de los niños en sala de pediatría Separados del resto de los pacientes como en Otros Centros de salud,3,24,139,posibil acer extraccion nin sal pediatr separ rest pacient centr salud
INSTALACIONES,"en los asientos altos, que Sean mas comodos",3,8,43,asient alto mas comod
INSTALACIONES,informar q al llegar hay que coger número de la máquina. no lo hiu la hoja de la cita y he llegado y me he sentado sin esperando en no saber lo,3,32,143,inform q lleg cog numer maquin hiu hoj cit lleg sent esper sab
INSTALACIONES,"sin vajilla de un solo uso, por el medio ambiente",3,10,49,vajill sol usar medi ambient
INSTALACIONES,las sillas que hay en los boxes para los acompañantes son inhumanas para estar 18 h esperando con el paciente a ser Tratado y Dado de alta.,3,27,139,sill box acompan inhuman    hor esper pacient ser trat dar alto
INSTALACIONES,Hay muy pocas sillas en la cafetería. No hay sillas para los familiares !!! Nos Tienen en la calle !!. Un saludo y gracias por este Servicio,3,27,140,sill cafet sill famili call salud graci servici
INSTALACIONES,el tiempo inhumano faltan DE MEDICOS POR LA MISMA dolencias PACIENTES QUE SE LS LLAMA MÁS ENTRAR Y que es una pena la sanidad PUBLICA,3,25,133,tiemp inhuman falt medic mism dolenci pacient ls llam entrar pen sanid public
INSTALACIONES,"falta intimidad, para la exploracion en consulta no existía ni biombos ni cortinas, entrando distintos profesionales en varios Momentos",3,19,135,falt intimid exploracion consult exist biomb cortin entrar distint profesional vari moment
INSTALACIONES,la puerta de la entrda no se puede cerrar y dice que por coservar la temperatura se consevivtancada .... ademas no tiene pomo para poderla cerrar,3,26,145,puert entrda pod cerr dec coserv temperatur consevivtanc      adem pom pod cerr
INSTALACIONES,Poner sillas pero cómoda para la jente mayor,3,8,44,pon sill comod jent mayor
INSTALACIONES,parece pequeño comparado antes estaba todo pero separación y no ay La misma acesibilidad para carros y sillitas de niñas con problemas,3,22,134,parec pequen compar separ ay mism acesibil carr sillit nin problem
INSTALACIONES,Separar pediatría con las Otras Urgencias,3,6,41,separ pediatr urgenci
INSTALACIONES,"en que Haya pero actividades en el centro, terminan las obras, el aire acondicionado ..., y mas excursiones y procesos en recuperación pero Objetivos.",3,24,150,activ centr termin obrar air acondicion     mas excursion proces recuper objet
INSTALACIONES,"Fuera el triaje del pasillo. que verguenza. Cuando me he enterado de la calidad obtenida, Supongo que sera Previo pago a una empresa que valora cobrando ...",3,27,156,triaj pasill verguenz enter calid obten supon ser previ pag empres valor cobr    
INSTALACIONES,"Todo muy bien, pero hay algo que ya no se puede cambiar, pero para que lo sepas. Sería más comodo tener los dos edificios juntos. Gracias. Srta. Maria José",3,29,155,bien pod cambi sab comod ten do edifici junt graci srta mari jos
INSTALACIONES,"en todo, si no es un catarro te tienes que ir a burgos o valladolid, tengo 50 años y siempre que me ocurrio algo grave conmigo o mis padres termine en esos hospitales",3,33,166,si catarr ir burg valladol    ano siempr ocurri grav conmig padr termin hospital
INSTALACIONES,oen que traigais la floras y en rocotoño,3,8,40,oen traigais flor rocoton
INSTALACIONES,cuando se llama para pedir cita quitar la maquina que habla por que la mitad de las veces no entiende lo que se le explica pasar las llamadas directamente al personal del hospital,3,33,179,llam ped cit quit maquin habl mit vez entend explic pas llam direct personal hospital
INSTALACIONES,se podría Poner una pierna para la madre Cuando se encuentre en pediatría miedo Ingreso de lactante. se indignante estar en un sillón y sin compañia del padre o familiar del lactante,3,32,182,pod pon piern madr encontr pediatr mied ingres lactant indign sillon compani padr famili lactant
INSTALACIONES,no se puede abandonar al enfermo en sala de esoera durant dos horas siéndo diabetica y sin indicaciones de ningún tipo. nadie sabe nade y se pasan la patata caliente Unos a Otros,3,33,178,pod abandon enferm sal esoer durant do hor siend diabet indic ningun tip nadi sab nad pas patat calent
INSTALACIONES,comodidad asientos y calidad pan bocadillos,3,6,43,comod asient calid pan bocadill
INSTALACIONES,poco espacio para Los enfermos y familiares,3,7,43,espaci enferm famili
INSTALACIONES,Las máquinas de las visitas están casi siempre fuera de Servicio y no me gustan nada Prefiero hablar con personas no con máquinas,3,23,129,maquin visit casi siempr servici gust prefer habl person maquin
INSTALACIONES,Mejora las instalaciones de oncología médica.,3,6,45,mejor instal oncolog medic
INSTALACIONES,"en todo, ya que todo es muy deficiente, tanto en el poco aprovechamento de las instalaciones, como ein super cuidado y mantednimento.nEspacils poco y mal aprovechados. Si no se puede usar el parking, por falta de permisos, que se destine a otra cosa",3,43,249,deficient aprovechament instal ein sup cuid mantednimento nespacils mal aprovech si pod usar parking falt permis destin cos
INSTALACIONES,Mejora instalaciones. personal eficaz,3,4,37,mejor instal personal eficaz
INSTALACIONES,con la máquina expendedora del turno,3,6,36,maquin expendedor turn
INSTALACIONES,La tv Fuera. leida ya que no se oye,3,9,35,tv ser leid oir
INSTALACIONES,"Solicitar Ayudas para mejor instalaciones, aparatos etc. Que Soria tambien existe. Gracias",3,12,90,solicit ayud mejor instal aparat etceter sori tambi exist graci
INSTALACIONES,  Angunos aseos para pacientes son muy Pequeños casi no menoscabe paciente y menos el acompañante,3,15,97,angun ase pacient pequen casi menoscab pacient men acompan
INSTALACIONES,"En abrir el parking a los familiares, Dejando un espacio privado, para los jefes del centro.",3,16,92,abrir parking famili dej espaci priv jef centr
INSTALACIONES,"falta tv en zona radioterapia, pero falta tv en radioterapia, confinamiento de pacientes",3,13,88,falt tv zon radioterapi falt tv radioterapi confin pacient
INSTALACIONES,sala para reunirnos con Nuestro familiar con privacidad y sin intrusiones de Otros Enfermos,3,14,91,sal reun famili privac intrusion enferm
INSTALACIONES,REALIZAR MAS ESPECTACULOS MUSICALES PARA TODOS. LA MUSICA ES CULTURA. ALEGRIA Y DIVERSION,3,13,89,realiz mas espectacul musical music cultur alegri diversion
INSTALACIONES,Que Hall consulta para niños y otra para adultos,3,9,48,hall consult nin adult
INSTALACIONES,mi hermana me dice que han quitado la mantas de las camas y ha Pasado frio esta noche t,3,19,87,herman dec quit mant cam pas fri noch t
INSTALACIONES,"en que antes había una sala habilita aparte de la cafetería que venía muy bien, gracias",3,16,87,sal habilit apart cafet ven bien graci
INSTALACIONES,En las bandejas y las mesas de las comidas. Lo digo como familiar y como residente reciente.,3,17,92,bandej mes com dec famili resident recent
INSTALACIONES,los ordenador y al tener las máquinas más modernas,3,9,50,orden ten maquin modern
INSTALACIONES,sala de espera más discreta. modernizar mobiliario,3,7,50,sal esper discret moderniz mobiliari
INSTALACIONES,falta de camas se inadmisible q un paciente de edad avanzada este en una silla 5 horas,3,17,86,falt cam inadmis q pacient edad avanz sill   hor
INSTALACIONES,me jorar la estancia del enfermo,3,6,32,jor estanci enferm
INSTALACIONES,la estructura física es pésima !!!!,3,6,35,estructur fisic mal
INSTALACIONES,está muy escondido y cuesta llegar,3,6,34,escond cost lleg
INSTALACIONES,regaladme una silla de ruedas plis,3,6,34,regaladm sill rued plis
INSTALACIONES,intimidad sala observación sillas,3,4,33,intimid sal observ sill
INSTALACIONES,mes personal instalaciones más grandes para la comarca,3,8,54,mes personal instal grand comarc
INSTALACIONES,los tapones provisionales k quedan mas fijos y no Haya k benir a repetirlos variasve,3,15,84,tapon provisional k qued mas fij k ben repet variasv
INSTALACIONES,que pongan una telvision en la sala de espera con dibujos animados y el deporte .... ,3,16,85,pon telvision sal esper dibuj anim deport     
INSTALACIONES,"pero taquillas, siempre están llenas",3,5,36,taquill siempr llen
INSTALACIONES,en las sillas de espera pero comodas,3,7,36,sill esper comod
